Word,Status,FileName
at,ok,a01-020u-01-00
Lancaster,ok,a01-020u-01-01
House,ok,a01-020u-01-02
despite,ok,a01-020u-01-03
the,ok,a01-020u-01-04
crisis,ok,a01-020u-01-05
which,ok,a01-020u-02-00
had,ok,a01-020u-02-01
blown,ok,a01-020u-02-02
up,ok,a01-020u-02-03
.,ok,a01-020u-02-04
He,ok,a01-020u-02-05
has,ok,a01-020u-02-06
now,ok,a01-020u-02-07
revealed,ok,a01-020u-02-08
his,ok,a01-020u-03-00
full,ok,a01-020u-03-01
plans,ok,a01-020u-03-02
to,ok,a01-020u-03-03
the,ok,a01-020u-03-04
Africans,ok,a01-020u-03-05
and,ok,a01-020u-03-06
Liberals,ok,a01-020u-03-07
attending,ok,a01-020u-04-00
.,ok,a01-020u-04-01
These,ok,a01-020u-04-02
plans,ok,a01-020u-04-03
do,ok,a01-020u-04-04
not,ok,a01-020u-04-05
give,ok,a01-020u-04-06
the,ok,a01-020u-04-07
Africans,ok,a01-020u-05-00
the,ok,a01-020u-05-01
overall,ok,a01-020u-05-02
majority,ok,a01-020u-05-03
they,ok,a01-020u-05-04
are,ok,a01-020u-05-05
seeking,ok,a01-020u-06-00
.,ok,a01-020u-06-01
African,ok,a01-020u-06-02
delegates,ok,a01-020u-06-03
are,ok,a01-020u-06-04
studying,ok,a01-020u-06-05
them,ok,a01-020u-07-00
today,ok,a01-020u-07-01
.,ok,a01-020u-07-02
The,ok,a01-020u-07-03
conference,ok,a01-020u-07-04
will,ok,a01-020u-07-05
meet,ok,a01-020u-07-06
to,ok,a01-020u-08-00
discuss,ok,a01-020u-08-01
the,ok,a01-020u-08-02
function,ok,a01-020u-08-03
of,ok,a01-020u-08-04
a,ok,a01-020u-08-05
proposed,ok,a01-020u-08-06
House,ok,a01-020u-09-00
of,ok,a01-020u-09-01
Chiefs,ok,a01-020u-09-02
.,ok,a01-020u-09-03
Mr.,ok,a01-020x-00-00
Macleod,ok,a01-020x-00-01
went,ok,a01-020x-00-02
on,ok,a01-020x-00-03
with,ok,a01-020x-00-04
the,ok,a01-020x-00-05
conference,ok,a01-020x-00-06
at,ok,a01-020x-00-07
Lancaster,ok,a01-020x-01-00
House,ok,a01-020x-01-01
despite,ok,a01-020x-01-02
the,ok,a01-020x-01-03
crisis,ok,a01-020x-01-04
which,ok,a01-020x-01-05
had,ok,a01-020x-01-06
blown,ok,a01-020x-02-00
up,ok,a01-020x-02-01
.,ok,a01-020x-02-02
He,ok,a01-020x-02-03
has,ok,a01-020x-02-04
now,ok,a01-020x-02-05
revealed,ok,a01-020x-02-06
his,ok,a01-020x-02-07
full,ok,a01-020x-02-08
plans,ok,a01-020x-02-09
to,ok,a01-020x-03-00
the,ok,a01-020x-03-01
Africans,ok,a01-020x-03-02
and,ok,a01-020x-03-03
Liberals,ok,a01-020x-03-04
attending,ok,a01-020x-03-05
.,ok,a01-020x-03-06
These,ok,a01-020x-03-07
plans,ok,a01-020x-04-00
do,ok,a01-020x-04-01
not,ok,a01-020x-04-02
give,ok,a01-020x-04-03
the,ok,a01-020x-04-04
Africans,ok,a01-020x-04-05
the,ok,a01-020x-04-06
overall,ok,a01-020x-04-07
majo-,ok,a01-020x-04-08
rity,ok,a01-020x-05-00
they,ok,a01-020x-05-01
are,ok,a01-020x-05-02
seeking,ok,a01-020x-05-03
.,ok,a01-020x-05-04
African,ok,a01-020x-05-05
delegates,ok,a01-020x-05-06
are,ok,a01-020x-05-07
studying,ok,a01-020x-06-00
them,ok,a01-020x-06-01
today,ok,a01-020x-06-02
.,ok,a01-020x-06-03
The,ok,a01-020x-06-04
conference,ok,a01-020x-06-05
will,ok,a01-020x-06-06
meet,ok,a01-020x-06-07
to,ok,a01-020x-07-00
discuss,ok,a01-020x-07-01
the,ok,a01-020x-07-02
function,ok,a01-020x-07-03
of,ok,a01-020x-07-04
a,ok,a01-020x-07-05
proposed,ok,a01-020x-07-06
House,ok,a01-020x-07-07
of,ok,a01-020x-08-00
Chiefs,ok,a01-020x-08-01
.,ok,a01-020x-08-02
MR.,ok,a01-026-00-00
IAIN,ok,a01-026-00-01
MACLEOD,ok,a01-026-00-02
",",ok,a01-026-00-03
the,ok,a01-026-00-04
Colonial,ok,a01-026-00-05
Secretary,ok,a01-026-00-06
",",ok,a01-026-00-07
denied,ok,a01-026-00-08
in,ok,a01-026-01-00
the,ok,a01-026-01-01
Commons,ok,a01-026-01-02
last,ok,a01-026-01-03
night,ok,a01-026-01-04
that,ok,a01-026-01-05
there,ok,a01-026-01-06
have,ok,a01-026-01-07
been,ok,a01-026-01-08
The,ok,a01-026-03-00
Northern,ok,a01-026-03-01
Rhodesia,ok,a01-026-03-02
conference,ok,a01-026-03-03
in,ok,a01-026-03-04
London,ok,a01-026-03-05
has,ok,a01-026-03-06
been,ok,a01-026-04-00
boycotted,ok,a01-026-04-01
by,ok,a01-026-04-02
the,ok,a01-026-04-03
two,ok,a01-026-04-04
main,ok,a01-026-04-05
settlers',ok,a01-026-04-06
parties,ok,a01-026-04-07
-,ok,a01-026-04-08
the,ok,a01-026-05-00
United,ok,a01-026-05-01
Federal,ok,a01-026-05-02
Party,ok,a01-026-05-03
and,ok,a01-026-05-04
the,ok,a01-026-05-05
Dominion,ok,a01-026-05-06
Party,ok,a01-026-05-07
.,ok,a01-026-05-08
But,ok,a01-026-06-00
representatives,ok,a01-026-06-01
of,ok,a01-026-06-02
Sir,ok,a01-026-06-03
Roy,ok,a01-026-06-04
Welensky,ok,a01-026-06-05
",",ok,a01-026-06-06
Prime,ok,a01-026-06-07
to,ok,a01-026-08-00
Chequers,ok,a01-026-08-01
at,ok,a01-026-08-02
the,ok,a01-026-08-03
week-end,ok,a01-026-08-04
for,ok,a01-026-08-05
talks,ok,a01-026-08-06
with,ok,a01-026-08-07
Mr.,ok,a01-026-09-00
Macmillan,ok,a01-026-09-01
.,ok,a01-026-09-02
MR.,ok,a01-026u-00-00
IAIN,ok,a01-026u-00-01
MACLEOD,ok,a01-026u-00-02
",",ok,a01-026u-00-03
the,ok,a01-026u-00-04
Colonial,ok,a01-026u-00-05
Secretary,ok,a01-026u-00-06
",",ok,a01-026u-00-07
denied,ok,a01-026u-01-00
in,ok,a01-026u-01-01
the,ok,a01-026u-01-02
Commons,ok,a01-026u-01-03
last,ok,a01-026u-01-04
night,ok,a01-026u-01-05
that,ok,a01-026u-01-06
there,ok,a01-026u-02-00
have,ok,a01-026u-02-01
been,ok,a01-026u-02-02
secret,ok,a01-026u-02-03
negotiations,ok,a01-026u-02-04
on,ok,a01-026u-02-05
Northern,ok,a01-026u-03-00
Rhodesia's,ok,a01-026u-03-01
future,ok,a01-026u-03-02
.,ok,a01-026u-03-03
The,ok,a01-026u-03-04
Northern,ok,a01-026u-03-05
Rhodesia,ok,a01-026u-04-00
conference,ok,a01-026u-04-01
in,ok,a01-026u-04-02
London,ok,a01-026u-04-03
has,ok,a01-026u-04-04
been,ok,a01-026u-04-05
boycotted,ok,a01-026u-05-00
by,ok,a01-026u-05-01
the,ok,a01-026u-05-02
two,ok,a01-026u-05-03
main,ok,a01-026u-05-04
settlers',ok,a01-026u-05-05
parties,ok,a01-026u-05-06
-,ok,a01-026u-05-07
the,ok,a01-026u-06-00
United,ok,a01-026u-06-01
Federal,ok,a01-026u-06-02
Party,ok,a01-026u-06-03
and,ok,a01-026u-06-04
the,ok,a01-026u-06-05
Dominion,ok,a01-026u-06-06
Party,ok,a01-026u-07-00
.,ok,a01-026u-07-01
But,ok,a01-026u-07-02
representatives,ok,a01-026u-07-03
of,ok,a01-026u-07-04
Sir,ok,a01-026u-07-05
Roy,ok,a01-026u-07-06
Welensky,ok,a01-026u-08-00
",",ok,a01-026u-08-01
Prime,ok,a01-026u-08-02
Minister,ok,a01-026u-08-03
of,ok,a01-026u-08-04
the,ok,a01-026u-08-05
Central,ok,a01-026u-08-06
African,ok,a01-026u-09-00
Federation,ok,a01-026u-09-01
",",ok,a01-026u-09-02
went,ok,a01-026u-09-03
to,ok,a01-026u-09-04
Chequers,ok,a01-026u-09-05
at,ok,a01-026u-09-06
the,ok,a01-026u-10-00
week-end,ok,a01-026u-10-01
for,ok,a01-026u-10-02
talks,ok,a01-026u-10-03
with,ok,a01-026u-10-04
Mr.,ok,a01-026u-10-05
Macmillan,ok,a01-026u-10-06
.,ok,a01-026u-10-07
Mr.,ok,a01-026x-00-00
Iain,ok,a01-026x-00-01
Macleod,ok,a01-026x-00-02
",",ok,a01-026x-00-03
the,ok,a01-026x-00-04
Colonial,ok,a01-026x-00-05
Secretary,ok,a01-026x-00-06
",",ok,a01-026x-00-07
denied,ok,a01-026x-00-08
in,ok,a01-026x-01-00
the,ok,a01-026x-01-01
Commons,ok,a01-026x-01-02
last,ok,a01-026x-01-03
night,ok,a01-026x-01-04
that,ok,a01-026x-01-05
there,ok,a01-026x-01-06
have,ok,a01-026x-01-07
been,ok,a01-026x-02-00
secret,ok,a01-026x-02-01
negotiations,ok,a01-026x-02-02
on,ok,a01-026x-02-03
the,ok,a01-026x-02-04
Northern,ok,a01-026x-02-05
Rhodesia's,ok,a01-026x-02-06
future,ok,a01-026x-03-00
.,ok,a01-026x-03-01
The,ok,a01-026x-03-02
Northern,ok,a01-026x-03-03
Rhodesia,ok,a01-026x-03-04
conference,ok,a01-026x-03-05
in,ok,a01-026x-03-06
and,ok,a01-026x-06-00
the,ok,a01-026x-06-01
Dominion,ok,a01-026x-06-02
Party,ok,a01-026x-06-03
.,ok,a01-026x-06-04
But,ok,a01-026x-06-05
representatives,ok,a01-026x-06-06
of,ok,a01-026x-07-00
Sir,ok,a01-026x-07-01
Roy,ok,a01-026x-07-02
Welensky,ok,a01-026x-07-03
",",ok,a01-026x-07-04
Prime,ok,a01-026x-07-05
Minister,ok,a01-026x-07-06
of,ok,a01-026x-07-07
the,ok,a01-026x-07-08
Central,ok,a01-026x-08-00
African,ok,a01-026x-08-01
Federation,ok,a01-026x-08-02
",",ok,a01-026x-08-03
went,ok,a01-026x-08-04
to,ok,a01-026x-08-05
Chequers,ok,a01-026x-08-06
at,ok,a01-026x-09-00
the,ok,a01-026x-09-01
week-end,ok,a01-026x-09-02
for,ok,a01-026x-09-03
talks,ok,a01-026x-09-04
with,ok,a01-026x-09-05
Mr.,ok,a01-026x-09-06
Macmillan,ok,a01-026x-09-07
.,ok,a01-026x-09-08
Northern,ok,a01-030-00-00
Rhodesia,ok,a01-030-00-01
is,ok,a01-030-00-02
a,ok,a01-030-00-03
member,ok,a01-030-00-04
of,ok,a01-030-00-05
the,ok,a01-030-00-06
Federation,ok,a01-030-00-07
.,ok,a01-030-00-08
Ps,ok,a01-030-02-00
yesterday,ok,a01-030-02-01
:,ok,a01-030-02-02
"""",ok,a01-030-02-03
I,ok,a01-030-02-04
have,ok,a01-030-02-05
no,ok,a01-030-02-06
knowledge,ok,a01-030-02-07
of,ok,a01-030-02-08
secret,ok,a01-030-02-09
negotiations,ok,a01-030-02-10
.,ok,a01-030-02-11
"""",ok,a01-030-02-12
He,ok,a01-030-03-00
said,ok,a01-030-03-01
Britain,ok,a01-030-03-02
had,ok,a01-030-03-03
an,ok,a01-030-03-04
obligation,ok,a01-030-03-05
to,ok,a01-030-03-06
consult,ok,a01-030-03-07
the,ok,a01-030-03-08
Federal,ok,a01-030-03-09
Government,ok,a01-030-04-00
.,ok,a01-030-04-01
But,ok,a01-030-04-02
the,ok,a01-030-04-03
final,ok,a01-030-04-04
decision,ok,a01-030-04-05
remained,ok,a01-030-04-06
with,ok,a01-030-04-07
the,ok,a01-030-04-08
British,ok,a01-030-04-09
said,ok,a01-030-06-00
Sir,ok,a01-030-06-01
Roy,ok,a01-030-06-02
had,ok,a01-030-06-03
no,ok,a01-030-06-04
right,ok,a01-030-06-05
to,ok,a01-030-06-06
delay,ok,a01-030-06-07
progress,ok,a01-030-06-08
in,ok,a01-030-06-09
the,ok,a01-030-06-10
talks,ok,a01-030-06-11
by,ok,a01-030-06-12
refusing,ok,a01-030-07-00
to,ok,a01-030-07-01
sit,ok,a01-030-07-02
round,ok,a01-030-07-03
the,ok,a01-030-07-04
conference,ok,a01-030-07-05
table,ok,a01-030-07-06
.,ok,a01-030-07-07
Northern,ok,a01-030u-00-00
Rhodesia,ok,a01-030u-00-01
is,ok,a01-030u-00-02
a,ok,a01-030u-00-03
member,ok,a01-030u-00-04
of,ok,a01-030u-00-05
the,ok,a01-030u-00-06
Federation,ok,a01-030u-00-07
.,ok,a01-030u-00-08
Mr.,ok,a01-030u-01-00
Macleod,ok,a01-030u-01-01
was,ok,a01-030u-01-02
not,ok,a01-030u-01-03
at,ok,a01-030u-01-04
the,ok,a01-030u-01-05
week-end,ok,a01-030u-01-06
have,ok,a01-030u-03-00
no,ok,a01-030u-03-01
knowledge,ok,a01-030u-03-02
of,ok,a01-030u-03-03
secret,ok,a01-030u-03-04
negotiations,ok,a01-030u-03-05
.,ok,a01-030u-03-06
"""",ok,a01-030u-03-07
He,ok,a01-030u-04-00
said,ok,a01-030u-04-01
Britain,ok,a01-030u-04-02
had,ok,a01-030u-04-03
an,ok,a01-030u-04-04
obligation,ok,a01-030u-04-05
to,ok,a01-030u-04-06
consult,ok,a01-030u-04-07
the,ok,a01-030u-05-00
Federal,ok,a01-030u-05-01
Government,ok,a01-030u-05-02
.,ok,a01-030u-05-03
But,ok,a01-030u-05-04
the,ok,a01-030u-05-05
final,ok,a01-030u-05-06
decision,ok,a01-030u-06-00
remained,ok,a01-030u-06-01
with,ok,a01-030u-06-02
the,ok,a01-030u-06-03
British,ok,a01-030u-06-04
Government,ok,a01-030u-06-05
.,ok,a01-030u-06-06
Mr.,ok,a01-030u-07-00
James,ok,a01-030u-07-01
Callaghan,ok,a01-030u-07-02
",",ok,a01-030u-07-03
Labour's,ok,a01-030u-07-04
Colonial,ok,a01-030u-07-05
spokesman,ok,a01-030u-08-00
",",ok,a01-030u-08-01
said,ok,a01-030u-08-02
Sir,ok,a01-030u-08-03
Roy,ok,a01-030u-08-04
had,ok,a01-030u-08-05
no,ok,a01-030u-08-06
right,ok,a01-030u-08-07
to,ok,a01-030u-08-08
delay,ok,a01-030u-09-00
progress,ok,a01-030u-09-01
in,ok,a01-030u-09-02
the,ok,a01-030u-09-03
talks,ok,a01-030u-09-04
by,ok,a01-030u-09-05
refusing,ok,a01-030u-09-06
to,ok,a01-030u-10-00
sit,ok,a01-030u-10-01
round,ok,a01-030u-10-02
the,ok,a01-030u-10-03
conference,ok,a01-030u-10-04
table,ok,a01-030u-10-05
.,ok,a01-030u-10-06
Northern,ok,a01-030x-00-00
Rhodesia,ok,a01-030x-00-01
is,ok,a01-030x-00-02
a,ok,a01-030x-00-03
member,ok,a01-030x-00-04
of,ok,a01-030x-00-05
the,ok,a01-030x-00-06
Fede-,ok,a01-030x-00-07
ration,ok,a01-030x-01-00
.,ok,a01-030x-01-01
Mr.,ok,a01-030x-01-02
Macleod,ok,a01-030x-01-03
was,ok,a01-030x-01-04
not,ok,a01-030x-01-05
at,ok,a01-030x-01-06
the,ok,a01-030x-01-07
week-end,ok,a01-030x-01-08
meeting,ok,a01-030x-02-00
.,ok,a01-030x-02-01
But,ok,a01-030x-02-02
he,ok,a01-030x-02-03
told,ok,a01-030x-02-04
Ps,ok,a01-030x-02-05
yesterday,ok,a01-030x-02-06
:,ok,a01-030x-02-07
"""",ok,a01-030x-02-08
I,ok,a01-030x-02-09
have,ok,a01-030x-03-00
no,ok,a01-030x-03-01
knowledge,ok,a01-030x-03-02
of,ok,a01-030x-03-03
secret,ok,a01-030x-03-04
negotiations,ok,a01-030x-03-05
.,ok,a01-030x-03-06
"""",ok,a01-030x-03-07
He,ok,a01-030x-03-08
said,ok,a01-030x-04-00
Britain,ok,a01-030x-04-01
had,ok,a01-030x-04-02
an,ok,a01-030x-04-03
obligation,ok,a01-030x-04-04
to,ok,a01-030x-04-05
consult,ok,a01-030x-04-06
Labour's,ok,a01-030x-06-00
Colonial,ok,a01-030x-06-01
spokesman,ok,a01-030x-06-02
",",ok,a01-030x-06-03
said,ok,a01-030x-06-04
Sir,ok,a01-030x-06-05
Roy,ok,a01-030x-06-06
had,ok,a01-030x-06-07
no,ok,a01-030x-07-00
right,ok,a01-030x-07-01
to,ok,a01-030x-07-02
delay,ok,a01-030x-07-03
progress,ok,a01-030x-07-04
in,ok,a01-030x-07-05
the,ok,a01-030x-07-06
talks,ok,a01-030x-07-07
by,ok,a01-030x-07-08
refusing,ok,a01-030x-08-00
to,ok,a01-030x-08-01
sit,ok,a01-030x-08-02
round,ok,a01-030x-08-03
the,ok,a01-030x-08-04
conference,ok,a01-030x-08-05
table,ok,a01-030x-08-06
.,ok,a01-030x-08-07
Mr.,ok,a01-038-00-00
Macleod,ok,a01-038-00-01
thought,ok,a01-038-00-02
the,ok,a01-038-00-03
two,ok,a01-038-00-04
Rhodesian,ok,a01-038-00-05
parties,ok,a01-038-01-00
had,ok,a01-038-01-01
refused,ok,a01-038-01-02
to,ok,a01-038-01-03
attend,ok,a01-038-01-04
the,ok,a01-038-01-05
talks,ok,a01-038-01-06
because,ok,a01-038-02-00
Sir,ok,a01-038-02-01
Roy,ok,a01-038-02-02
had,ok,a01-038-02-03
found,ok,a01-038-02-04
messages,ok,a01-038-02-05
sent,ok,a01-038-03-00
from,ok,a01-038-03-01
the,ok,a01-038-03-02
Government,ok,a01-038-03-03
were,ok,a01-038-03-04
"""",ok,a01-038-03-05
unsatisfac-,ok,a01-038-03-06
day,ok,a01-038-05-00
called,ok,a01-038-05-01
on,ok,a01-038-05-02
Mr.,ok,a01-038-05-03
Macmillan,ok,a01-038-05-04
to,ok,a01-038-05-05
cease,ok,a01-038-05-06
his,ok,a01-038-05-07
negotiations,ok,a01-038-06-00
with,ok,a01-038-06-01
Sir,ok,a01-038-06-02
Roy's,ok,a01-038-06-03
representative,ok,a01-038-06-04
",",ok,a01-038-06-05
Mr.,ok,a01-038-07-00
Julius,ok,a01-038-07-01
Greenfield,ok,a01-038-07-02
.,ok,a01-038-07-03
He,ok,a01-038-07-04
was,ok,a01-038-07-05
at,ok,a01-038-07-06
Che-,ok,a01-038-07-07
quers,ok,a01-038-08-00
last,ok,a01-038-08-01
week-end,ok,a01-038-08-02
.,ok,a01-038-08-03
They,ok,a01-038-08-04
said,ok,a01-038-08-05
they,ok,a01-038-08-06
regarded,ok,a01-038-09-00
with,ok,a01-038-09-01
"""",ok,a01-038-09-02
growing,ok,a01-038-09-03
anger,ok,a01-038-09-04
"""",ok,a01-038-09-05
the,ok,a01-038-09-06
"""",ok,a01-038-09-07
gross,ok,a01-038-09-08
and,ok,a01-038-10-00
unconstitutional,ok,a01-038-10-01
"""",ok,a01-038-10-02
interference,ok,a01-038-10-03
by,ok,a01-038-10-04
Sir,ok,a01-038-11-00
Roy's,ok,a01-038-11-01
Federal,ok,a01-038-11-02
Government,ok,a01-038-11-03
in,ok,a01-038-11-04
the,ok,a01-038-11-05
talks,ok,a01-038-12-00
.,ok,a01-038-12-01
Mr.,ok,a01-038x-00-00
Macleod,ok,a01-038x-00-01
thought,ok,a01-038x-00-02
the,ok,a01-038x-00-03
two,ok,a01-038x-00-04
Rhodesian,ok,a01-038x-00-05
parties,ok,a01-038x-00-06
had,ok,a01-038x-01-00
refused,ok,a01-038x-01-01
to,ok,a01-038x-01-02
attend,ok,a01-038x-01-03
the,ok,a01-038x-01-04
talks,ok,a01-038x-01-05
because,ok,a01-038x-01-06
Sir,ok,a01-038x-01-07
Roy,ok,a01-038x-01-08
had,ok,a01-038x-02-00
found,ok,a01-038x-02-01
messages,ok,a01-038x-02-02
sent,ok,a01-038x-02-03
from,ok,a01-038x-02-04
the,ok,a01-038x-02-05
Government,ok,a01-038x-02-06
were,ok,a01-038x-02-07
called,ok,a01-038x-04-00
on,ok,a01-038x-04-01
Mr.,ok,a01-038x-04-02
Macmillan,ok,a01-038x-04-03
to,ok,a01-038x-04-04
cease,ok,a01-038x-04-05
his,ok,a01-038x-04-06
negotiations,ok,a01-038x-04-07
with,ok,a01-038x-04-08
interference,ok,a01-038x-08-00
by,ok,a01-038x-08-01
Sir,ok,a01-038x-08-02
Roy's,ok,a01-038x-08-03
Federal,ok,a01-038x-08-04
Government,ok,a01-038x-08-05
in,ok,a01-038x-08-06
the,ok,a01-038x-08-07
talks,ok,a01-038x-08-08
.,ok,a01-038x-08-09
Informal,ok,a01-043-00-00
talks,ok,a01-043-00-01
at,ok,a01-043-00-02
Lancaster,ok,a01-043-00-03
House,ok,a01-043-00-04
will,ok,a01-043-00-05
resume,ok,a01-043-01-00
today,ok,a01-043-01-01
.,ok,a01-043-01-02
President,ok,a01-043-01-03
Kennedy,ok,a01-043-01-04
today,ok,a01-043-01-05
defended,ok,a01-043-02-00
the,ok,a01-043-02-01
appointment,ok,a01-043-02-02
of,ok,a01-043-02-03
a,ok,a01-043-02-04
Negro,ok,a01-043-02-05
as,ok,a01-043-02-06
his,ok,a01-043-03-00
Housing,ok,a01-043-03-01
Minister,ok,a01-043-03-02
.,ok,a01-043-03-03
It,ok,a01-043-03-04
has,ok,a01-043-03-05
aroused,ok,a01-043-03-06
strong,ok,a01-043-04-00
opposition,ok,a01-043-04-01
from,ok,a01-043-04-02
the,ok,a01-043-04-03
anti-Negro,ok,a01-043-04-04
of,ok,a01-043-07-00
his,ok,a01-043-07-01
tasks,ok,a01-043-07-02
will,ok,a01-043-07-03
be,ok,a01-043-07-04
to,ok,a01-043-07-05
see,ok,a01-043-07-06
there,ok,a01-043-07-07
is,ok,a01-043-07-08
no,ok,a01-043-07-09
racial,ok,a01-043-08-00
discrimination,ok,a01-043-08-01
in,ok,a01-043-08-02
Government,ok,a01-043-08-03
and,ok,a01-043-09-00
State,ok,a01-043-09-01
housing,ok,a01-043-09-02
projects,ok,a01-043-09-03
.,ok,a01-043-09-04
Informal,ok,a01-043u-00-00
talks,ok,a01-043u-00-01
at,ok,a01-043u-00-02
Lancaster,ok,a01-043u-00-03
House,ok,a01-043u-00-04
will,ok,a01-043u-00-05
resume,ok,a01-043u-01-00
today,ok,a01-043u-01-01
.,ok,a01-043u-01-02
PRESIDENT,ok,a01-043u-01-03
KENNEDY,ok,a01-043u-01-04
today,ok,a01-043u-01-05
defended,ok,a01-043u-02-00
the,ok,a01-043u-02-01
appointment,ok,a01-043u-02-02
of,ok,a01-043u-02-03
a,ok,a01-043u-02-04
Negro,ok,a01-043u-02-05
as,ok,a01-043u-02-06
his,ok,a01-043u-03-00
Housing,ok,a01-043u-03-01
Minister,ok,a01-043u-03-02
.,ok,a01-043u-03-03
It,ok,a01-043u-03-04
has,ok,a01-043u-03-05
aroused,ok,a01-043u-03-06
strong,ok,a01-043u-03-07
opposition,ok,a01-043u-04-00
from,ok,a01-043u-04-01
the,ok,a01-043u-04-02
anti-Negro,ok,a01-043u-04-03
senators,ok,a01-043u-04-04
of,ok,a01-043u-04-05
the,ok,a01-043u-04-06
Deep,ok,a01-043u-05-00
South,ok,a01-043u-05-01
.,ok,a01-043u-05-02
The,ok,a01-043u-05-03
negro,ok,a01-043u-05-04
is,ok,a01-043u-05-05
Mr.,ok,a01-043u-05-06
Robert,ok,a01-043u-05-07
#,ok,a01-043u-05-08
Weaver,ok,a01-043u-06-00
of,ok,a01-043u-06-01
New,ok,a01-043u-06-02
York,ok,a01-043u-06-03
.,ok,a01-043u-06-04
One,ok,a01-043u-06-05
of,ok,a01-043u-06-06
his,ok,a01-043u-06-07
tasks,ok,a01-043u-06-08
will,ok,a01-043u-06-09
be,ok,a01-043u-07-00
to,ok,a01-043u-07-01
see,ok,a01-043u-07-02
there,ok,a01-043u-07-03
is,ok,a01-043u-07-04
no,ok,a01-043u-07-05
racial,ok,a01-043u-07-06
discrimination,ok,a01-043u-07-07
in,ok,a01-043u-08-00
Government,ok,a01-043u-08-01
and,ok,a01-043u-08-02
State,ok,a01-043u-08-03
housing,ok,a01-043u-08-04
projects,ok,a01-043u-09-00
.,ok,a01-043u-09-01
Informal,ok,a01-043x-00-00
talks,ok,a01-043x-00-01
at,ok,a01-043x-00-02
Lancaster,ok,a01-043x-00-03
House,ok,a01-043x-00-04
will,ok,a01-043x-00-05
resume,ok,a01-043x-00-06
today,ok,a01-043x-01-00
.,ok,a01-043x-01-01
PRESIDENT,ok,a01-043x-01-02
KENNEDY,ok,a01-043x-01-03
today,ok,a01-043x-01-04
defended,ok,a01-043x-01-05
the,ok,a01-043x-02-00
appointment,ok,a01-043x-02-01
of,ok,a01-043x-02-02
a,ok,a01-043x-02-03
Negro,ok,a01-043x-02-04
as,ok,a01-043x-02-05
his,ok,a01-043x-02-06
Housing,ok,a01-043x-02-07
Minister,ok,a01-043x-02-08
.,ok,a01-043x-02-09
It,ok,a01-043x-03-00
has,ok,a01-043x-03-01
aroused,ok,a01-043x-03-02
strong,ok,a01-043x-03-03
opposition,ok,a01-043x-03-04
from,ok,a01-043x-03-05
the,ok,a01-043x-03-06
anti-Negro,ok,a01-043x-03-07
senators,ok,a01-043x-04-00
of,ok,a01-043x-04-01
the,ok,a01-043x-04-02
Deep,ok,a01-043x-04-03
South,ok,a01-043x-04-04
.,ok,a01-043x-04-05
The,ok,a01-043x-04-06
negro,ok,a01-043x-04-07
is,ok,a01-043x-04-08
Mr.,ok,a01-043x-04-09
Robert,ok,a01-043x-05-00
Weaver,ok,a01-043x-05-01
of,ok,a01-043x-05-02
New,ok,a01-043x-05-03
York,ok,a01-043x-05-04
.,ok,a01-043x-05-05
One,ok,a01-043x-05-06
of,ok,a01-043x-05-07
his,ok,a01-043x-05-08
tasks,ok,a01-043x-05-09
will,ok,a01-043x-06-00
be,ok,a01-043x-06-01
to,ok,a01-043x-06-02
see,ok,a01-043x-06-03
there,ok,a01-043x-06-04
is,ok,a01-043x-06-05
no,ok,a01-043x-06-06
racial,ok,a01-043x-06-07
discrimination,ok,a01-043x-06-08
in,ok,a01-043x-07-00
Government,ok,a01-043x-07-01
and,ok,a01-043x-07-02
State,ok,a01-043x-07-03
housing,ok,a01-043x-07-04
projects,ok,a01-043x-07-05
.,ok,a01-043x-07-06
Senator,ok,a01-049-00-00
Allen,ok,a01-049-00-01
Ellender,ok,a01-049-00-02
of,ok,a01-049-00-03
Louisiana,ok,a01-049-00-04
sparked,ok,a01-049-00-05
off,ok,a01-049-01-00
the,ok,a01-049-01-01
opposition,ok,a01-049-01-02
by,ok,a01-049-01-03
telling,ok,a01-049-01-04
a,ok,a01-049-01-05
television,ok,a01-049-01-06
audience,ok,a01-049-02-00
it,ok,a01-049-02-01
was,ok,a01-049-02-02
"""",ok,a01-049-02-03
current,ok,a01-049-02-04
Washington,ok,a01-049-02-05
gossip,ok,a01-049-02-06
"""",ok,a01-049-02-07
that,ok,a01-049-03-00
Weaver,ok,a01-049-03-01
once,ok,a01-049-03-02
had,ok,a01-049-03-03
Communist,ok,a01-049-03-04
affiliations,ok,a01-049-03-05
.,ok,a01-049-03-06
The,ok,a01-049-04-00
Senate,ok,a01-049-04-01
Banking,ok,a01-049-04-02
Committee,ok,a01-049-04-03
",",ok,a01-049-04-04
which,ok,a01-049-04-05
is,ok,a01-049-04-06
headed,ok,a01-049-04-07
by,ok,a01-049-05-00
another,ok,a01-049-05-01
Southern,ok,a01-049-05-02
Senator,ok,a01-049-05-03
-,ok,a01-049-05-04
Willis,ok,a01-049-05-05
Robertson,ok,a01-049-05-06
",",ok,a01-049-05-07
of,ok,a01-049-06-00
Virginia,ok,a01-049-06-01
-,ok,a01-049-06-02
met,ok,a01-049-06-03
today,ok,a01-049-06-04
in,ok,a01-049-06-05
closed,ok,a01-049-06-06
session,ok,a01-049-06-07
Robertson,ok,a01-049-08-00
later,ok,a01-049-08-01
disclosed,ok,a01-049-08-02
he,ok,a01-049-08-03
